ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-12-06,22847.25667269027,27853.251148375886,53988.24685557152,22847.25667269027,22847.25667269027,17588.46894200081,17588.46894200081,17588.46894200081,5481.85179206793,5481.85179206793,5481.85179206793,12106.617149932881,12106.617149932881,12106.617149932881,0.0,0.0,0.0,40435.72561469108
2010-12-07,22846.78029567011,29194.182872597794,55607.66161952163,22846.78029567011,22846.78029567011,19315.861241129307,19315.861241129307,19315.861241129307,8360.088439982435,8360.088439982435,8360.088439982435,10955.772801146872,10955.772801146872,10955.772801146872,0.0,0.0,0.0,42162.64153679942
2010-12-08,22846.303918649948,23844.681649491864,51010.17097655999,22846.303918649948,22846.303918649948,14403.370626513848,14403.370626513848,14403.370626513848,4695.451677114167,4695.451677114167,4695.451677114167,9707.91894939968,9707.91894939968,9707.91894939968,0.0,0.0,0.0,37249.6745451638
2010-12-09,22845.827541629787,29984.50604471535,56839.66615200261,22845.827541629787,22845.827541629787,20981.721061172335,20981.721061172335,20981.721061172335,12609.718154193492,12609.718154193492,12609.718154193492,8372.002906978845,8372.002906978845,8372.002906978845,0.0,0.0,0.0,43827.548602802126
2010-12-10,22845.351164609627,18966.539256620883,45363.472139248144,22845.351164609627,22845.351164609627,9322.532931754367,9322.532931754367,9322.532931754367,2363.24530642009,2363.24530642009,2363.24530642009,6959.287625334277,6959.287625334277,6959.287625334277,0.0,0.0,0.0,32167.884096363996
2010-12-12,22844.398410569305,7108.271756153316,33849.96297067541,22844.398410569305,22844.398410569305,-1651.811032127196,-1651.811032127196,-1651.811032127196,-5611.022087663219,-5611.022087663219,-5611.022087663219,3959.211055536023,3959.211055536023,3959.211055536023,0.0,0.0,0.0,21192.58737844211
2010-12-13,22843.922033549145,17642.995596878205,43579.776799242565,22843.922033549145,22843.922033549145,7886.265819722471,7886.265819722471,7886.265819722471,5481.851792062439,5481.851792062439,5481.851792062439,2404.4140276600333,2404.4140276600333,2404.4140276600333,0.0,0.0,0.0,30730.187853271615
2010-12-14,22843.445656528984,18722.63449616988,45347.486315167815,22843.445656528984,22843.445656528984,9197.456479195675,9197.456479195675,9197.456479195675,8360.088439999898,8360.088439999898,8360.088439999898,837.3680391957759,837.3680391957759,837.3680391957759,0.0,0.0,0.0,32040.90213572466
2010-12-15,22842.96927950882,14546.84756714913,40665.21439794308,22842.96927950882,22842.96927950882,3973.103665394234,3973.103665394234,3973.103665394234,4695.451677093032,4695.451677093032,4695.451677093032,-722.3480116987982,-722.3480116987982,-722.3480116987982,0.0,0.0,0.0,26816.072944903055
2010-12-16,22844.02431660354,20180.25211758656,46744.69293165156,22844.02431660354,22844.02431660354,10355.192809121518,10355.192809121518,10355.192809121518,12609.718154186101,12609.718154186101,12609.718154186101,-2254.5253450645846,-2254.5253450645846,-2254.5253450645846,0.0,0.0,0.0,33199.21712572506
2010-12-17,22845.07935369826,8467.642116524275,34752.52757682452,22845.07935369826,22845.07935369826,-1375.516252173917,-1375.516252173917,-1375.516252173917,2363.2453063798225,2363.2453063798225,2363.2453063798225,-3738.76155855374,-3738.76155855374,-3738.76155855374,0.0,0.0,0.0,21469.56310152434
2010-12-19,22847.189427887704,-2072.773484748307,24559.98221683244,22847.189427887704,22847.189427887704,-12094.596141610275,-12094.596141610275,-12094.596141610275,-5611.022087649506,-5611.022087649506,-5611.022087649506,-6483.574053960769,-6483.574053960769,-6483.574053960769,0.0,0.0,0.0,10752.59328627743
2010-12-20,22848.24446498242,6800.867550353582,34251.84154299569,22848.24446498242,22848.24446498242,-2224.6517422797688,-2224.6517422797688,-2224.6517422797688,5481.85179207258,5481.85179207258,5481.85179207258,-7706.503534352349,-7706.503534352349,-7706.503534352349,0.0,0.0,0.0,20623.59272270265
2010-12-21,22849.29950207714,9523.469394258555,35746.22632875367,22849.29950207714,22849.29950207714,-447.0101327948342,-447.0101327948342,-447.0101327948342,8360.088439973211,8360.088439973211,8360.088439973211,-8807.098572768044,-8807.098572768044,-8807.098572768044,0.0,0.0,0.0,22402.289369282305
2010-12-22,22850.354539171865,4099.2791945152185,31553.521849539222,22850.354539171865,22850.354539171865,-5075.339555654851,-5075.339555654851,-5075.339555654851,4695.451677108171,4695.451677108171,4695.451677108171,-9770.791232763022,-9770.791232763022,-9770.791232763022,0.0,0.0,0.0,17775.014983517016
2010-12-23,22851.409576266586,11556.593249561229,37450.54603481838,22851.409576266586,22851.409576266586,2024.294187807987,2024.294187807987,2024.294187807987,12609.718154211874,12609.718154211874,12609.718154211874,-10585.423966403889,-10585.423966403889,-10585.423966403889,0.0,0.0,0.0,24875.703764074573
2011-01-04,22864.07002140323,10532.770917039043,36166.591739647396,22864.07002140323,22864.07002140323,-91.54887336252486,-91.54887336252486,-91.54887336252486,8360.088439994994,8360.088439994994,8360.088439994994,-8451.637313357518,-8451.637313357518,-8451.637313357518,0.0,0.0,0.0,22772.521148040705
2011-01-05,22865.12505849795,6791.273893331264,32052.178430088796,22865.12505849795,22865.12505849795,-2902.3179330925545,-2902.3179330925545,-2902.3179330925545,4695.451677046957,4695.451677046957,4695.451677046957,-7597.769610139511,-7597.769610139511,-7597.769610139511,0.0,0.0,0.0,19962.807125405394
2011-01-06,22866.180095592674,15344.030039059733,42087.463678501466,22866.180095592674,22866.180095592674,5881.297941404722,5881.297941404722,5881.297941404722,12609.718154197097,12609.718154197097,12609.718154197097,-6728.420212792375,-6728.420212792375,-6728.420212792375,0.0,0.0,0.0,28747.478036997396
2011-01-07,22867.23513268739,7112.994675637089,33799.74476539401,22867.23513268739,22867.23513268739,-3503.123014774445,-3503.123014774445,-3503.123014774445,2363.2453064742904,2363.2453064742904,2363.2453064742904,-5866.368321248735,-5866.368321248735,-5866.368321248735,0.0,0.0,0.0,19364.112117912944
2011-01-09,22869.345206876835,-722.0059960689454,26340.55540296057,22869.345206876835,22869.345206876835,-9862.852304097016,-9862.852304097016,-9862.852304097016,-5611.022087639131,-5611.022087639131,-5611.022087639131,-4251.830216457883,-4251.830216457883,-4251.830216457883,0.0,0.0,0.0,13006.492902779819
2011-01-10,22870.400243971555,12165.759103752684,37688.56899860402,22870.400243971555,22870.400243971555,1941.9235045380942,1941.9235045380942,1941.9235045380942,5481.851792087367,5481.851792087367,5481.851792087367,-3539.9282875492736,-3539.9282875492736,-3539.9282875492736,0.0,0.0,0.0,24812.32374850965
2011-01-11,22871.45528106627,15761.930532020076,42765.91022794746,22871.45528106627,22871.45528106627,5444.5398154820905,5444.5398154820905,5444.5398154820905,8360.088439981444,8360.088439981444,8360.088439981444,-2915.548624499354,-2915.548624499354,-2915.548624499354,0.0,0.0,0.0,28315.995096548362
2011-01-12,22872.510318160996,10897.960891008173,38140.04587842263,22872.510318160996,22872.510318160996,2301.762385514601,2301.762385514601,2301.762385514601,4695.451677098362,4695.451677098362,4695.451677098362,-2393.6892915837607,-2393.6892915837607,-2393.6892915837607,0.0,0.0,0.0,25174.272703675597
2011-01-13,22873.565355255716,19472.862660978775,46893.99516205212,22873.565355255716,22873.565355255716,10623.155916145031,10623.155916145031,10623.155916145031,12609.71815418971,12609.71815418971,12609.71815418971,-1986.562238044677,-1986.562238044677,-1986.562238044677,0.0,0.0,0.0,33496.72127140075
2011-01-14,22874.620392350436,10613.768112290216,36332.431776219775,22874.620392350436,22874.620392350436,659.919212705717,659.919212705717,659.919212705717,2363.2453064904175,2363.2453064904175,2363.2453064904175,-1703.3260937847006,-1703.3260937847006,-1703.3260937847006,0.0,0.0,0.0,23534.539605056154
2011-01-16,22876.730466539877,2239.0935930559963,29036.18812689124,22876.730466539877,22876.730466539877,-7139.86190386878,-7139.86190386878,-7139.86190386878,-5611.022087616772,-5611.022087616772,-5611.022087616772,-1528.8398162520077,-1528.8398162520077,-1528.8398162520077,0.0,0.0,0.0,15736.868562671098
2011-01-17,22877.785503634597,12944.627030491572,39786.258341911685,22877.785503634597,22877.785503634597,3842.502110380729,3842.502110380729,3842.502110380729,5481.851792077902,5481.851792077902,5481.851792077902,-1639.3496816971742,-1639.3496816971742,-1639.3496816971742,0.0,0.0,0.0,26720.287614015328
2011-01-18,22879.304921426527,15743.27313967382,43192.64025887551,22879.304921426527,22879.304921426527,6482.776458171075,6482.776458171075,6482.776458171075,8360.088439967894,8360.088439967894,8360.088439967894,-1877.3119817968204,-1877.3119817968204,-1877.3119817968204,0.0,0.0,0.0,29362.081379597603
2011-01-19,22880.824339218452,11767.346285698888,38698.481513103354,22880.824339218452,22880.824339218452,2460.000609873638,2460.000609873638,2460.000609873638,4695.451677058285,4695.451677058285,4695.451677058285,-2235.4510671846474,-2235.4510671846474,-2235.4510671846474,0.0,0.0,0.0,25340.82494909209
2011-01-20,22882.343757010378,18911.283436432932,46246.99579286803,22882.343757010378,22882.343757010378,9906.161969037028,9906.161969037028,9906.161969037028,12609.718154215483,12609.718154215483,12609.718154215483,-2703.556185178454,-2703.556185178454,-2703.556185178454,0.0,0.0,0.0,32788.505726047406
2011-01-21,22883.863174802307,7958.371315146858,34170.446290358486,22883.863174802307,22883.863174802307,-905.5354939864708,-905.5354939864708,-905.5354939864708,2363.245306475768,2363.245306475768,2363.245306475768,-3268.780800462239,-3268.780800462239,-3268.780800462239,0.0,0.0,0.0,21978.327680815837
2011-01-23,22886.90201038616,-623.8025959493457,27129.93803673954,22886.90201038616,22886.90201038616,-10239.285250056051,-10239.285250056051,-10239.285250056051,-5611.022087603059,-5611.022087603059,-5611.022087603059,-4628.263162452993,-4628.263162452993,-4628.263162452993,0.0,0.0,0.0,12647.616760330107
2011-01-24,22888.421428178088,9488.704897162634,37130.21213088148,22888.421428178088,22888.421428178088,94.66263739080867,94.66263739080867,94.66263739080867,5481.851792076383,5481.851792076383,5481.851792076383,-5387.189154685574,-5387.189154685574,-5387.189154685574,0.0,0.0,0.0,22983.084065568895
2011-01-25,22889.940845970013,10452.049477977349,38481.451701053375,22889.940845970013,22889.940845970013,2186.561301084818,2186.561301084818,2186.561301084818,8360.088440003225,8360.088440003225,8360.088440003225,-6173.527138918406,-6173.527138918406,-6173.527138918406,0.0,0.0,0.0,25076.50214705483
2011-01-26,22891.46026376194,7294.353870324475,33716.41376658116,22891.46026376194,22891.46026376194,-2272.1824243710853,-2272.1824243710853,-2272.1824243710853,4695.451677073421,4695.451677073421,4695.451677073421,-6967.634101444506,-6967.634101444506,-6967.634101444506,0.0,0.0,0.0,20619.277839390852
2011-01-27,22892.97968155387,14079.800158260132,40240.90024900609,22892.97968155387,22892.97968155387,4859.721408940497,4859.721408940497,4859.721408940497,12609.71815424244,12609.71815424244,12609.71815424244,-7749.9967453019435,-7749.9967453019435,-7749.9967453019435,0.0,0.0,0.0,27752.701090494367
2011-01-28,22894.499099345794,3031.430642451758,29618.603043053972,22894.499099345794,22894.499099345794,-6138.491566107991,-6138.491566107991,-6138.491566107991,2363.245306435502,2363.245306435502,2363.245306435502,-8501.736872543492,-8501.736872543492,-8501.736872543492,0.0,0.0,0.0,16756.007533237804
2011-01-30,22897.53793492965,-6888.97827727635,21121.852223532173,22897.53793492965,22897.53793492965,-15454.891558102487,-15454.891558102487,-15454.891558102487,-5611.022087633076,-5611.022087633076,-5611.022087633076,-9843.869470469412,-9843.869470469412,-9843.869470469412,0.0,0.0,0.0,7442.646376827162
2011-01-31,22899.057352721575,4862.57193095204,31734.911242274346,22899.057352721575,22899.057352721575,-4921.977673591012,-4921.977673591012,-4921.977673591012,5481.851792066916,5481.851792066916,5481.851792066916,-10403.829465657927,-10403.829465657927,-10403.829465657927,0.0,0.0,0.0,17977.079679130562
2011-02-01,22900.5767705135,7618.998533869197,33798.55641548305,22900.5767705135,22900.5767705135,-2512.9530719813383,-2512.9530719813383,-2512.9530719813383,8360.088439989675,8360.088439989675,8360.088439989675,-10873.041511971014,-10873.041511971014,-10873.041511971014,0.0,0.0,0.0,20387.623698532163
2011-02-02,22902.09618830543,3320.055311996404,30244.769321864384,22902.09618830543,22902.09618830543,-6546.699272542838,-6546.699272542838,-6546.699272542838,4695.451677088558,4695.451677088558,4695.451677088558,-11242.150949631396,-11242.150949631396,-11242.150949631396,0.0,0.0,0.0,16355.39691576259
2011-02-03,22903.615606097355,10795.90047323572,37260.62749066285,22903.615606097355,22903.615606097355,1105.1366229869982,1105.1366229869982,1105.1366229869982,12609.718154165175,12609.718154165175,12609.718154165175,-11504.581531178177,-11504.581531178177,-11504.581531178177,0.0,0.0,0.0,24008.752229084355
2011-02-04,22905.13502388928,-216.178576857835,26382.758624554903,22905.13502388928,22905.13502388928,-9293.413160473552,-9293.413160473552,-9293.413160473552,2363.245306502869,2363.245306502869,2363.245306502869,-11656.65846697642,-11656.65846697642,-11656.65846697642,0.0,0.0,0.0,13611.721863415729
2011-02-06,22908.173859473136,-8328.682929744775,19843.434077348717,22908.173859473136,22908.173859473136,-17240.756033675912,-17240.756033675912,-17240.756033675912,-5611.02208761504,-5611.02208761504,-5611.02208761504,-11629.733946060873,-11629.733946060873,-11629.733946060873,0.0,0.0,0.0,5667.4178257972235
2011-02-07,22909.69327726507,4238.356127404864,30231.278974572535,22909.69327726507,22909.69327726507,-5976.01918938353,-5976.01918938353,-5976.01918938353,5481.851792077056,5481.851792077056,5481.851792077056,-11457.870981460586,-11457.870981460586,-11457.870981460586,0.0,0.0,0.0,16933.67408788154
2011-02-08,22911.5360467893,7759.09329239757,32804.28778992073,22911.5360467893,22911.5360467893,-2829.5339687885094,-2829.5339687885094,-2829.5339687885094,8360.088440007139,8360.088440007139,8360.088440007139,-11189.622408795649,-11189.622408795649,-11189.622408795649,0.0,0.0,0.0,20082.00207800079
2011-02-09,22913.378816313532,3395.1076059720467,30190.83203233448,22913.378816313532,22913.378816313532,-6139.4332723182815,-6139.4332723182815,-6139.4332723182815,4695.451677103695,4695.451677103695,4695.451677103695,-10834.884949421976,-10834.884949421976,-10834.884949421976,0.0,0.0,0.0,16773.94554399525
2011-02-10,22915.221585837768,12475.51524609474,38386.18227479164,22915.221585837768,22915.221585837768,2204.147405427671,2204.147405427671,2204.147405427671,12609.718154156604,12609.718154156604,12609.718154156604,-10405.570748728933,-10405.570748728933,-10405.570748728933,0.0,0.0,0.0,25119.368991265437
2011-02-11,22917.064355362,2186.6355063960386,27784.6927119784,22917.064355362,22917.064355362,-7551.990206738692,-7551.990206738692,-7551.990206738692,2363.2453064626034,2363.2453064626034,2363.2453064626034,-9915.235513201294,-9915.235513201294,-9915.235513201294,0.0,0.0,0.0,15365.074148623307
2011-02-13,22920.749894410463,-5497.459406517782,21812.13660978795,22920.749894410463,22920.749894410463,-14422.46601840043,-14422.46601840043,-14422.46601840043,-5611.022087597005,-5611.022087597005,-5611.022087597005,-8811.443930803422,-8811.443930803422,-8811.443930803422,0.0,0.0,0.0,8498.283876010033
2011-02-14,22922.592663934694,7003.53843544002,33270.287929771715,22922.592663934694,22922.592663934694,-2747.6320382810213,-2747.6320382810213,-2747.6320382810213,5481.851792087199,5481.851792087199,5481.851792087199,-8229.48383036822,-8229.48383036822,-8229.48383036822,0.0,0.0,0.0,20174.96062565367
2011-02-15,22924.43543345893,11151.002458134943,36495.848541900516,22924.43543345893,22924.43543345893,711.5053277527695,711.5053277527695,711.5053277527695,8360.088439980447,8360.088439980447,8360.088439980447,-7648.583112227679,-7648.583112227679,-7648.583112227679,0.0,0.0,0.0,23635.9407612117
2011-02-16,22926.27820298316,8818.762772991468,34088.07417023469,22926.27820298316,22926.27820298316,-2388.520375723148,-2388.520375723148,-2388.520375723148,4695.451677063615,4695.451677063615,4695.451677063615,-7083.972052786763,-7083.972052786763,-7083.972052786763,0.0,0.0,0.0,20537.757827260015
2011-02-17,22928.120972507397,15475.905228297044,41663.251910070365,22928.120972507397,22928.120972507397,6059.826773325201,6059.826773325201,6059.826773325201,12609.71815418356,12609.71815418356,12609.71815418356,-6549.891380858358,-6549.891380858358,-6549.891380858358,0.0,0.0,0.0,28987.9477458326
2011-02-18,22929.96374203163,6042.658704179754,32925.19855643187,22929.96374203163,22929.96374203163,-3695.9588804993905,-3695.9588804993905,-3695.9588804993905,2363.2453064479546,2363.2453064479546,2363.2453064479546,-6059.204186947346,-6059.204186947346,-6059.204186947346,0.0,0.0,0.0,19234.004861532238
2011-02-20,22933.649281080092,-1504.5308428920077,26714.782825282407,22933.649281080092,22933.649281080092,-10861.597189501656,-10861.597189501656,-10861.597189501656,-5611.022087683714,-5611.022087683714,-5611.022087683714,-5250.575101817943,-5250.575101817943,-5250.575101817943,0.0,0.0,0.0,12072.052091578436
2011-02-21,22935.492050604324,10262.503049512772,36839.45749778418,22935.492050604324,22935.492050604324,533.179492169861,533.179492169861,533.179492169861,5481.851792081705,5481.851792081705,5481.851792081705,-4948.672299911844,-4948.672299911844,-4948.672299911844,0.0,0.0,0.0,23468.671542774184
2011-02-22,22937.33482012856,14018.156745682172,39876.1399139281,22937.33482012856,22937.33482012856,3638.2285227063066,3638.2285227063066,3638.2285227063066,8360.08843999791,8360.08843999791,8360.08843999791,-4721.859917291604,-4721.859917291604,-4721.859917291604,0.0,0.0,0.0,26575.563342834866
2011-02-23,22939.17758965279,9232.457567101006,36247.8363126782,22939.17758965279,22939.17758965279,123.27192503547855,123.27192503547855,123.27192503547855,4695.451677078752,4695.451677078752,4695.451677078752,-4572.179752043274,-4572.179752043274,-4572.179752043274,0.0,0.0,0.0,23062.44951468827
2011-02-24,22941.020359177022,18048.287479629053,44486.85292256526,22941.020359177022,22941.020359177022,8110.528103680293,8110.528103680293,8110.528103680293,12609.718154210517,12609.718154210517,12609.718154210517,-4499.190050530225,-4499.190050530225,-4499.190050530225,0.0,0.0,0.0,31051.548462857314
2011-02-25,22942.863128701258,7965.237646002641,35838.076310139375,22942.863128701258,22942.863128701258,-2136.782895108101,-2136.782895108101,-2136.782895108101,2363.245306433308,2363.245306433308,2363.245306433308,-4500.0282015414095,-4500.0282015414095,-4500.0282015414095,0.0,0.0,0.0,20806.08023359316
2011-02-27,22946.548667749725,-1717.1703986521509,26477.77613214614,22946.548667749725,22946.548667749725,-10311.521576146031,-10311.521576146031,-10311.521576146031,-5611.0220876656795,-5611.0220876656795,-5611.0220876656795,-4700.499488480354,-4700.499488480354,-4700.499488480354,0.0,0.0,0.0,12635.027091603693
2011-02-28,22948.391437273956,10405.477425121602,36724.072638228514,22948.391437273956,22948.391437273956,598.0248191419226,598.0248191419226,598.0248191419226,5481.851792072237,5481.851792072237,5481.851792072237,-4883.826972930314,-4883.826972930314,-4883.826972930314,0.0,0.0,0.0,23546.41625641588
2011-03-01,22950.31170339372,12054.221774939251,38803.3788903618,22950.31170339372,22950.31170339372,3251.148235848369,3251.148235848369,3251.148235848369,8360.08843998436,8360.08843998436,8360.08843998436,-5108.940204135991,-5108.940204135991,-5108.940204135991,0.0,0.0,0.0,26201.45993924209
2011-03-02,22952.231969513483,8513.33541560688,35899.12918710693,22952.231969513483,22952.231969513483,-668.6342695929669,-668.6342695929669,-668.6342695929669,4695.451677057617,4695.451677057617,4695.451677057617,-5364.085946650584,-5364.085946650584,-5364.085946650584,0.0,0.0,0.0,22283.597699920516
2011-03-03,22954.15223563325,17101.22799514711,44297.592526958884,22954.15223563325,22954.15223563325,6972.991068899141,6972.991068899141,6972.991068899141,12609.718154201946,12609.718154201946,12609.718154201946,-5636.727085302806,-5636.727085302806,-5636.727085302806,0.0,0.0,0.0,29927.14330453239
2011-03-04,22956.072501753013,6854.133880645725,32502.41765519364,22956.072501753013,22956.072501753013,-3550.6997517228283,-3550.6997517228283,-3550.6997517228283,2363.245306475055,2363.245306475055,2363.245306475055,-5913.945058197884,-5913.945058197884,-5913.945058197884,0.0,0.0,0.0,19405.372750030183
2011-03-06,22959.913033992547,-3120.9257246833017,24192.715366096003,22959.913033992547,22959.913033992547,-12042.006003984774,-12042.006003984774,-12042.006003984774,-5611.022087647644,-5611.022087647644,-5611.022087647644,-6430.983916337131,-6430.983916337131,-6430.983916337131,0.0,0.0,0.0,10917.907030007773
2011-03-07,22961.83330011231,7702.974926485574,35351.42622549814,22961.83330011231,22961.83330011231,-1164.8605826521807,-1164.8605826521807,-1164.8605826521807,5481.85179206277,5481.85179206277,5481.85179206277,-6646.712374714951,-6646.712374714951,-6646.712374714951,0.0,0.0,0.0,21796.97271746013
2011-03-08,22963.753566232073,10900.661963680968,37596.97690846917,22963.753566232073,22963.753566232073,1540.5075557111288,1540.5075557111288,1540.5075557111288,8360.088439970814,8360.088439970814,8360.088439970814,-6819.580884259686,-6819.580884259686,-6819.580884259686,0.0,0.0,0.0,24504.261121943204
2011-03-09,22965.673832351844,6671.112475968532,34188.3967600457,22965.673832351844,22965.673832351844,-2245.186211888973,-2245.186211888973,-2245.186211888973,4695.451677107404,4695.451677107404,4695.451677107404,-6940.637888996378,-6940.637888996378,-6940.637888996378,0.0,0.0,0.0,20720.48762046287
2011-03-10,22967.594098471607,15824.994761301314,41496.626435999606,22967.594098471607,22967.594098471607,5607.010537999948,5607.010537999948,5607.010537999948,12609.718154194557,12609.718154194557,12609.718154194557,-7002.707616194609,-7002.707616194609,-7002.707616194609,0.0,0.0,0.0,28574.604636471555
2011-03-11,22969.51436459137,5335.370615355806,31885.445877104117,22969.51436459137,22969.51436459137,-4637.362121165852,-4637.362121165852,-4637.362121165852,2363.2453064347874,2363.2453064347874,2363.2453064347874,-7000.60742760064,-7000.60742760064,-7000.60742760064,0.0,0.0,0.0,18332.152243425517
2011-03-13,22973.3548968309,-2168.250572182469,23584.141543124802,22973.3548968309,22973.3548968309,-12405.020298406997,-12405.020298406997,-12405.020298406997,-5611.022087625288,-5611.022087625288,-5611.022087625288,-6793.9982107817095,-6793.9982107817095,-6793.9982107817095,0.0,0.0,0.0,10568.334598423904
2011-03-14,22975.275162950667,8417.952879606702,35130.53790906777,22975.275162950667,22975.275162950667,-1108.3021075990819,-1108.3021075990819,-1108.3021075990819,5481.851792057278,5481.851792057278,5481.851792057278,-6590.1538996563595,-6590.1538996563595,-6590.1538996563595,0.0,0.0,0.0,21866.973055351584
2011-03-15,22977.195429070434,10873.489982344561,39046.043182773115,22977.195429070434,22977.195429070434,2036.6473723134143,2036.6473723134143,2036.6473723134143,8360.088439975138,8360.088439975138,8360.088439975138,-6323.4410676617235,-6323.4410676617235,-6323.4410676617235,0.0,0.0,0.0,25013.84280138385
2011-03-16,22979.115695190198,7803.711736040818,34382.57094907227,22979.115695190198,22979.115695190198,-1304.172733107549,-1304.172733107549,-1304.172733107549,4695.45167708627,4695.45167708627,4695.45167708627,-5999.624410193818,-5999.624410193818,-5999.624410193818,0.0,0.0,0.0,21674.94296208265
2011-03-17,22981.03596130996,17437.408818118085,42747.36929000893,22981.03596130996,22981.03596130996,6983.334743910644,6983.334743910644,6983.334743910644,12609.718154187167,12609.718154187167,12609.718154187167,-5626.383410276524,-5626.383410276524,-5626.383410276524,0.0,0.0,0.0,29964.370705220605
2011-03-18,22982.956227429728,6003.54313593119,33206.317443768276,22982.956227429728,22982.956227429728,-2849.8300885720364,-2849.8300885720364,-2849.8300885720364,2363.24530639452,2363.24530639452,2363.24530639452,-5213.075394966556,-5213.075394966556,-5213.075394966556,0.0,0.0,0.0,20133.12613885769
2011-03-20,22986.796759669258,-671.3895115822627,26824.096143580908,22986.796759669258,22986.796759669258,-9921.33170688971,-9921.33170688971,-9921.33170688971,-5611.022087663947,-5611.022087663947,-5611.022087663947,-4310.309619225762,-4310.309619225762,-4310.309619225762,0.0,0.0,0.0,13065.465052779547
2011-03-21,22988.71702578902,12259.77836216232,37294.37445495961,22988.71702578902,22988.71702578902,1636.6835871095868,1636.6835871095868,1636.6835871095868,5481.8517920674185,5481.8517920674185,5481.8517920674185,-3845.168204957832,-3845.168204957832,-3845.168204957832,0.0,0.0,0.0,24625.400612898608
2011-03-22,22990.637291908788,14070.80539459856,41927.984327389335,22990.637291908788,22990.637291908788,4972.239915064016,4972.239915064016,4972.239915064016,8360.0884399926,8360.0884399926,8360.0884399926,-3387.848524928584,-3387.848524928584,-3387.848524928584,0.0,0.0,0.0,27962.877206972804
2011-03-23,22992.594209473977,11735.473836774205,38909.220764453705,22992.594209473977,22992.594209473977,1744.3516440505941,1744.3516440505941,1744.3516440505941,4695.451677101408,4695.451677101408,4695.451677101408,-2951.100033050813,-2951.100033050813,-2951.100033050813,0.0,0.0,0.0,24736.945853524572
2011-03-24,22994.55112703917,19572.04127110005,46120.48562651274,22994.55112703917,22994.55112703917,10062.51156071858,10062.51156071858,10062.51156071858,12609.718154214126,12609.718154214126,12609.718154214126,-2547.2065934955453,-2547.2065934955453,-2547.2065934955453,0.0,0.0,0.0,33057.062687757745
2011-03-25,22996.508044604358,9444.58755223061,36940.30603043853,22996.508044604358,22996.508044604358,175.63551412679055,175.63551412679055,175.63551412679055,2363.2453064362653,2363.2453064362653,2363.2453064362653,-2187.609792309475,-2187.609792309475,-2187.609792309475,0.0,0.0,0.0,23172.14355873115
2011-03-27,23000.421879734735,2207.010492643454,29288.80055923594,23000.421879734735,23000.421879734735,-7251.806495673974,-7251.806495673974,-7251.806495673974,-5611.022087641591,-5611.022087641591,-5611.022087641591,-1640.7844080323835,-1640.7844080323835,-1640.7844080323835,0.0,0.0,0.0,15748.615384060762
2011-03-28,23002.378797299927,13446.415240368613,40297.18327921767,23002.378797299927,23002.378797299927,4012.6068630254085,4012.6068630254085,4012.6068630254085,5481.851792077559,5481.851792077559,5481.851792077559,-1469.2449290521515,-1469.2449290521515,-1469.2449290521515,0.0,0.0,0.0,27014.985660325336
2011-03-29,23004.335714865116,17152.169377934857,42942.192644920484,23004.335714865116,23004.335714865116,6987.200364252613,6987.200364252613,6987.200364252613,8360.08844001006,8360.08844001006,8360.08844001006,-1372.888075757446,-1372.888075757446,-1372.888075757446,0.0,0.0,0.0,29991.53607911773
2011-03-30,23006.292632430308,14208.690405168296,40447.25842778462,23006.292632430308,23006.292632430308,3340.952492225296,3340.952492225296,3340.952492225296,4695.451677061327,4695.451677061327,4695.451677061327,-1354.4991848360312,-1354.4991848360312,-1354.4991848360312,0.0,0.0,0.0,26347.245124655605
2011-03-31,23008.249549995493,21210.48534016043,47557.88038607734,23008.249549995493,23008.249549995493,11195.115992104715,11195.115992104715,11195.115992104715,12609.718154171207,12609.718154171207,12609.718154171207,-1414.6021620664912,-1414.6021620664912,-1414.6021620664912,0.0,0.0,0.0,34203.365542100204
2011-04-01,23010.206467560685,10228.36328007376,36710.217564902334,23010.206467560685,23010.206467560685,811.8165337357176,811.8165337357176,811.8165337357176,2363.24530642162,2363.24530642162,2363.24530642162,-1551.4287726859027,-1551.4287726859027,-1551.4287726859027,0.0,0.0,0.0,23822.023001296402
2011-04-03,23014.120302691066,1068.7735674225978,28784.48008652516,23014.120302691066,23014.120302691066,-7648.0278570718265,-7648.0278570718265,-7648.0278570718265,-5611.022087623554,-5611.022087623554,-5611.022087623554,-2037.0057694482723,-2037.0057694482723,-2037.0057694482723,0.0,0.0,0.0,15366.09244561924
2011-04-04,23016.07722025625,12522.089752925573,40493.61238436161,23016.07722025625,23016.07722025625,3110.433925322748,3110.433925322748,3110.433925322748,5481.85179206809,5481.85179206809,5481.85179206809,-2371.417866745342,-2371.417866745342,-2371.417866745342,0.0,0.0,0.0,26126.511145579
2011-04-05,23018.034137821443,16025.814127539463,41901.56184388451,23018.034137821443,23018.034137821443,5605.820344526067,5605.820344526067,5605.820344526067,8360.088440001242,8360.088440001242,8360.088440001242,-2754.268095475175,-2754.268095475175,-2754.268095475175,0.0,0.0,0.0,28623.85448234751
